review_id,text,language,rating,sentiment,product_category
53990750_rev_3,ظروف التسليم الكارثية. ناقل غير مدرب غير مسؤول لا يستطيع حتى استخدام موقع القطار لمدة ساعة ونصف للعثور على العنوان الصحيح. ثلاجة نقلت في سيارة خاصة. لا توجد وسيلة لتحريك السيارة إلى المنزل. لا وثيقة ضمانة...تجربة سيئة قصيرة.,arabic,1.0,negative,"Maison, cuisine & bureau"
64159035_rev_6,ج: صفر جداً,arabic,1.0,negative,Sports & Loisirs
mpg1351162_rev_3,منتج جيد بشكل عام,arabic,3.0,neutral,"Maison, cuisine & bureau"
40800726_rev_4,ضوء ضئيل,arabic,3.0,neutral,TV & HIGH TECH
mpg1501557_rev_3,الشريطات ليست سيئة ولكن حماية الأسنان ثلاثة صفر,arabic,3.0,neutral,Sports & Loisirs
60222551_rev_6,يوتيوب لا يعمل ولا نيتفليكس,arabic,1.0,negative,TV & HIGH TECH
mpg923468_rev_5,ضعيف بعض الشيء ومستقر في المتوسط، ويهدف فقط للمبتدئين.,arabic,2.0,negative,TV & HIGH TECH
mpg893275_rev_4,الحجرات الهشة,arabic,2.0,negative,TV & HIGH TECH
48364547_rev_5,النايلون.... ليس مثيرا للاهتمام,arabic,3.0,neutral,Sports & Loisirs
mpg1136986_rev_3,سوء الجودة آسف,arabic,1.0,negative,TV & HIGH TECH
67215540_rev_3,إنه صغير جداً، لا يمكن التلاعب به كما هو موضح في الصورة.,arabic,1.0,negative,Sports & Loisirs
41072832_rev_4,عزيزي جدا,arabic,1.0,negative,"Maison, cuisine & bureau"
mpg1544557_rev_5,فقط أعلى,arabic,5.0,positive,TV & HIGH TECH
mpg1576365_rev_4,إنتاج صحيح للأسعار ولكن صاخب,arabic,4.0,positive,"Maison, cuisine & bureau"
mpg1136986_rev_3,سوء الجودة آسف,arabic,1.0,negative,TV & HIGH TECH
mpg1399274_rev_6,سي هو C200 مارس C300,arabic,5.0,positive,TV & HIGH TECH
mpg923468_rev_5,ضعيف بعض الشيء ومستقر في المتوسط، ويهدف فقط للمبتدئين.,arabic,2.0,negative,TV & HIGH TECH
37934532_rev_3,صغيرا جداً (الصور تشير إلى العكس) ، وأدى قوياً جداً وغير منتشراً، مما يخلق انعكاسات هائلة.,arabic,2.0,negative,TV & HIGH TECH
mpg1446650_rev_4,لا بأس..,arabic,5.0,positive,"Maison, cuisine & bureau"
65928257_rev_3,إنتاج جيد جداً.,arabic,5.0,positive,"Maison, cuisine & bureau"
36830720_rev_4,ليس سيئاً ولكن ضعيفاً,arabic,3.0,neutral,TV & HIGH TECH
65774067_rev_5,مقالة من نوعية سيئة جداً تأثير التوسع على مرآة المرآة الخلفية,arabic,1.0,negative,Sports & Loisirs
mpg1141377_rev_4,لا بأس بذلك.,arabic,3.0,neutral,Sports & Loisirs
62234761_rev_5,السعر مقنع، ولكن الجودة ضعيفة.إذا تجاوز ضخامة الجزر 2 مليمتر، فإن الغطاء يرتفع.المحرك يتسخن بشكل كبير.يتوجب علي قطع كل شيء إلى قطع صغيرة جدا.شراء سيء.,arabic,1.0,negative,"Maison, cuisine & bureau"
62879137_rev_3,لا شيء لا شيء,arabic,1.0,negative,TV & HIGH TECH
mpg1533410_rev_5,نوعية ضعيفة جدا,arabic,1.0,negative,Sports & Loisirs
mpg947936_rev_5,القضية بعد أسبوعين بالفعل.,arabic,3.0,neutral,TV & HIGH TECH
61942486_rev_3,إنه تقليد عادي للسيطرة عن بعد سامسونج الحقيقية.,arabic,1.0,negative,TV & HIGH TECH
67446639_rev_3,راض عن المنتج، وكيل الاستقبال.,arabic,5.0,positive,Sports & Loisirs
53387582_rev_4,أوصي بجودة جيدة من ألمانيا لذلك سيكون على رأس .,arabic,5.0,positive,"Maison, cuisine & bureau"
54399152_rev_3,إنه صغير جداً.,arabic,2.0,negative,Sports & Loisirs
mpg49295_rev_5,من المستحيل تقريباً استخدامها,arabic,1.0,negative,TV & HIGH TECH
62729924_rev_5,سي bon,arabic,4.0,positive,Sports & Loisirs
65392654_rev_4,لا يوجد شيء يمكن لومه,arabic,5.0,positive,"Maison, cuisine & bureau"
65774503_rev_4,إن المنتج ذو الأنسجة الضعيفة من نوعية سيئة,arabic,2.0,negative,Sports & Loisirs
67371326_rev_3,جهاز شحن فائق الطاقة,arabic,3.0,neutral,TV & HIGH TECH
65774503_rev_4,إن المنتج ذو الأنسجة الضعيفة من نوعية سيئة,arabic,2.0,negative,Sports & Loisirs
64159035_rev_6,ج: صفر جداً,arabic,1.0,negative,Sports & Loisirs
mpg1526706_rev_3,ليس صلبا,arabic,1.0,negative,Sports & Loisirs
64188438_rev_3,الجودة الصفرة، لا توجد أزياء الليل.,arabic,1.0,negative,TV & HIGH TECH
64922783_rev_5,إنها مضطربة في أول سقوط.,arabic,1.0,negative,TV & HIGH TECH
64922783_rev_5,إنها مضطربة في أول سقوط.,arabic,1.0,negative,TV & HIGH TECH
mpg1544584_rev_4,يجب وضع قبضة قوية وتحسين الفرن حتى لا يحترق أيدينا بمجرد لمسها أثناء التشغيل.,arabic,1.0,negative,"Maison, cuisine & bureau"
mpg928600_rev_3,وبالرغم من ذلك، فإن الحفاظ على تقدمها أمر بالغ الأهمية.,arabic,3.0,neutral,Sports & Loisirs
64431022_rev_3,لقد تلقيت منتجًا خاطئًا من طراز قديم من الطائرات.,arabic,1.0,negative,TV & HIGH TECH
57073748_rev_6,إذا تمزق بسرعة كبيرة,arabic,2.0,negative,Sports & Loisirs
mpg1351162_rev_3,منتج جيد بشكل عام,arabic,3.0,neutral,"Maison, cuisine & bureau"
mpg928600_rev_3,وبالرغم من ذلك، فإن الحفاظ على تقدمها أمر بالغ الأهمية.,arabic,3.0,neutral,Sports & Loisirs
36221126_rev_5,ماركة جيدة جداً، لقد تلقيتها في حالة جيدة وجودة جيدة بالنسبة للسعر,arabic,5.0,positive,"Maison, cuisine & bureau"
67228364_rev_3,لا تقبل الرقائق المدفوعة مسبقاً، تحتاج إلى الرقائق من نوع الاشتراك، مشكلة APN غير معروفة.,arabic,3.0,neutral,TV & HIGH TECH
65363820_rev_3,كما أعلن,arabic,4.0,positive,"Maison, cuisine & bureau"
64867729_rev_3,وبانيني مفيد جداً.. حتى لو كنت تستخدم راكيتك يمكنك استخدامه لتشويق اللحوم والخضروات,arabic,5.0,positive,"Maison, cuisine & bureau"
65661061_rev_4,صغيراً جداً ولكنه جيد للفائدة.,arabic,4.0,positive,Sports & Loisirs
mpg1169340_rev_3,الخليط ليس جيداً، يجب مراجعة اللصوص .,arabic,2.0,negative,"Maison, cuisine & bureau"
mpg1064885_rev_5,إن الجودة ليست واضحة جداً، وتشبع الصوت مرتفع.,arabic,3.0,neutral,TV & HIGH TECH
65352412_rev_4,ليس ممكناً، الجزء الهاتفي يتحرك في كل خطوة أو خطوة.,arabic,1.0,negative,Sports & Loisirs
58547874_rev_5,لا يضيء مرة أخرى بعد الاستخدام، ويكون الثور العظيم كارثياً.,arabic,1.0,negative,"Maison, cuisine & bureau"
55475881_rev_3,أجهزة قوية,arabic,5.0,positive,"Maison, cuisine & bureau"
62879137_rev_3,لا شيء لا شيء,arabic,1.0,negative,TV & HIGH TECH
mpg92932_rev_4,هش جداً ,arabic,1.0,negative,TV & HIGH TECH
67401409_rev_4,لا توجد بلوتوث، لقد كنت في رحلة بعد استقبال التلفاز، خيبة أمل كبيرة.,arabic,1.0,negative,TV & HIGH TECH
61386348_rev_5,ممتاز .,arabic,3.0,neutral,TV & HIGH TECH
42350579_rev_3,ليس قوياً بما فيه الكفاية، خاصة للكاميرا الهشة جداً.,arabic,3.0,neutral,TV & HIGH TECH
66565167_rev_3,وهو ما يجب تجنبه للتلفزيونات الكبيرة الحجم. مثاليًا للقياسات الصغيرة أقل من 40.,arabic,3.0,neutral,TV & HIGH TECH
mpg1447355_rev_3,وحدة صغيرة من المخلوقات (وحدة صغيرة من المخلوقات كل دقيقتين أو أقل),arabic,4.0,positive,"Maison, cuisine & bureau"
66566810_rev_4,وبالنسبة للثمن، فإنه يفعل ذلك.,arabic,3.0,neutral,"Maison, cuisine & bureau"
65029886_rev_3,حسناً ???? ماذا؟,arabic,3.0,neutral,TV & HIGH TECH
67489657_rev_3,الصفحة الرئيسية,arabic,5.0,positive,"Maison, cuisine & bureau"
mpg1128105_rev_6,Fonctionne bien شكراً لك,arabic,5.0,positive,TV & HIGH TECH
41570626_rev_4,إنّه يفتقر إلى البطاقة الصغيرة.,arabic,3.0,neutral,TV & HIGH TECH
mpg1556169_rev_5,سوء الجودة,arabic,1.0,negative,"Maison, cuisine & bureau"
mpg1539036_rev_4,أداة جيدة بشكل عام، ولكن يوتيوب خطأ ويحتاج إلى إعادة تعيينها للعمل، وليس من المستغرب أن النسخة Android المثبتة ليست معتمدة من قبل جوجل. وإلا فإن التطبيقات الأخرى تعمل بشكل صحيح.,arabic,3.0,neutral,TV & HIGH TECH
52734642_rev_4,لا يلتصق الخدوش بشكل جيد.,arabic,3.0,neutral,Sports & Loisirs
63364111_rev_3,مرنة ومرنة جيدة للأذنين,arabic,5.0,positive,Sports & Loisirs
66565075_rev_3,لا بأس بذلك.,arabic,3.0,neutral,Sports & Loisirs
65658238_rev_3,أعلى  أعلى ,arabic,5.0,positive,"Maison, cuisine & bureau"
mpg928600_rev_3,وبالرغم من ذلك، فإن الحفاظ على تقدمها أمر بالغ الأهمية.,arabic,3.0,neutral,Sports & Loisirs
mpg1501557_rev_3,الشريطات ليست سيئة ولكن حماية الأسنان ثلاثة صفر,arabic,3.0,neutral,Sports & Loisirs
63523557_rev_4,لقد غيّرت للتوّ مُسارّعّي على عجلة Xiaomi Pro 2 ، فالمُسارّع يتوافق معي، ولم أعد لديّ رمز الخطأ 14.,arabic,5.0,positive,Sports & Loisirs
mpg1524021_rev_3,جودة جيدة,arabic,5.0,positive,"Maison, cuisine & bureau"
mpg1446904_rev_3,لا يعمل، لا يستنشق الهواء.,arabic,1.0,negative,"Maison, cuisine & bureau"
65775092_rev_3,إن المنتج الذي يتم تسليمه لا يعمل.,arabic,1.0,negative,TV & HIGH TECH
64134608_rev_4,منتج أعلى، يتوافق مع وصف وصور,arabic,5.0,positive,TV & HIGH TECH
65428894_rev_5,ممارسة,arabic,4.0,positive,TV & HIGH TECH
66123567_rev_3,القيادة الصوتية تعمل بشكل جيد، جودة جيدة,arabic,5.0,positive,TV & HIGH TECH
mpg92932_rev_4,هش جداً ,arabic,1.0,negative,TV & HIGH TECH
40821763_rev_3,منتج جيد نسب الجودة السعر,arabic,4.0,positive,TV & HIGH TECH
mpg1064885_rev_6,لقد تلقيتها في حالة جيدة جزئياً من أجل الميكرو الذي يصنع ضوضاء غريبة مع الصوت.,arabic,2.0,negative,TV & HIGH TECH
67496732_rev_4,الفيديو السريع ولكن لا يمكن تحويل الكاسيتات إلى USB أو microSD. وصف المنتج هو كاذب وليس له أي علاقة بهذا الفيديو.,arabic,3.0,neutral,TV & HIGH TECH
mpg1398157_rev_4,الأوضاع المحددة مسبقاً ليست صحيحة تماماً، ويتعين إعادة ضبط الخلفية في كل مرة لإغلاقها بشكل صحيح.,arabic,3.0,neutral,"Maison, cuisine & bureau"
64800264_rev_3,ثياب منخفضة الجودة. بصراحة، الثياب التي تباع في الشوارع مقابل 70 درهم هي من الجودة الأفضل. بصراحة، طالما أن هذا الموقع يسمح لهذا النوع من التجارة والبائعين، لن أشتري أي شيء منهم بعد الآن.,arabic,1.0,negative,Sports & Loisirs
64689218_rev_3,منتج جيد، ولكن ليس هو نفسه في الصور.,arabic,5.0,positive,"Maison, cuisine & bureau"
36830720_rev_3,منتج من البلاستيك (ألوان الألومنيوم) ولكن c. bon,arabic,4.0,positive,TV & HIGH TECH
67135330_rev_4,وظائف بسيطة,arabic,5.0,positive,TV & HIGH TECH
65040361_rev_3,الجودة المتوسطة انها ليست ضخمة,arabic,1.0,negative,Sports & Loisirs
53989585_rev_5,لقد تعطلت الآلة بعد يوم واحد من انتهاء الضمان !! لقد استمرت ما يقرب من 13 شهرًا. لا أوصي بهذا المنتج,arabic,1.0,negative,"Maison, cuisine & bureau"
65743963_rev_5,سريعة وفعالة,arabic,4.0,positive,"Maison, cuisine & bureau"
40800726_rev_4,ضوء ضئيل,arabic,3.0,neutral,TV & HIGH TECH
50603195_rev_3,إنه محطم عند استخدامه لأول مرة.,arabic,1.0,negative,"Maison, cuisine & bureau"
mpg1141377_rev_4,لا بأس بذلك.,arabic,3.0,neutral,Sports & Loisirs
57355027_rev_3,المهنية للغاية,arabic,5.0,positive,"Maison, cuisine & bureau"
65775092_rev_5,الألوان والصورة أعلى,arabic,5.0,positive,TV & HIGH TECH
mpg1446597_rev_4,منتج جيد,arabic,4.0,positive,"Maison, cuisine & bureau"
mpg1169340_rev_3,الخليط ليس جيداً، يجب مراجعة اللصوص .,arabic,2.0,negative,"Maison, cuisine & bureau"
40800726_rev_4,ضوء ضئيل,arabic,3.0,neutral,TV & HIGH TECH
64934165_rev_5,اشتريت في 1499 ديه احضروا الترويجات,arabic,5.0,positive,"Maison, cuisine & bureau"
63523557_rev_3,في البداية، كان كل شيء يعمل بشكل جيد، ولكن بعد ثلاثة أسابيع، لا يزال جهاز التسارع متكاملًا.,arabic,3.0,neutral,Sports & Loisirs
37307672_rev_3,إنّ الوقوف هو القائم.,arabic,1.0,negative,TV & HIGH TECH
67245197_rev_3,المنتج الجيد Google tv وجودة الصورة هي النقاط القوية التي لا تزال تحسن التصميم + المشاشة ليست مرنة يجب إضافة دعم مرن لتغيير اتجاه المشاشة,arabic,4.0,positive,TV & HIGH TECH
65930662_rev_3,حسناً.,arabic,5.0,positive,TV & HIGH TECH
67375673_rev_6,لا تصلح الحذاء لا تصلح الحذاء لا تصلح البصل قليلاً هذا ليس ما أبحث عنه,arabic,2.0,negative,"Maison, cuisine & bureau"
mpg1398146_rev_3,يعمل بشكل جيد بدلاً من الفرن الذي يفرغ الهواء,arabic,5.0,positive,"Maison, cuisine & bureau"
62879137_rev_3,لا شيء لا شيء,arabic,1.0,negative,TV & HIGH TECH
mpg1064885_rev_4,ميكروفون جيد ???? وسعر جيد 10/10,arabic,5.0,positive,TV & HIGH TECH
mpg875665_rev_3,حسناً ????,arabic,3.0,neutral,Sports & Loisirs
62234761_rev_5,السعر مقنع، ولكن الجودة ضعيفة.إذا تجاوز ضخامة الجزر 2 مليمتر، فإن الغطاء يرتفع.المحرك يتسخن بشكل كبير.يتوجب علي قطع كل شيء إلى قطع صغيرة جدا.شراء سيء.,arabic,1.0,negative,"Maison, cuisine & bureau"
62234761_rev_5,السعر مقنع، ولكن الجودة ضعيفة.إذا تجاوز ضخامة الجزر 2 مليمتر، فإن الغطاء يرتفع.المحرك يتسخن بشكل كبير.يتوجب علي قطع كل شيء إلى قطع صغيرة جدا.شراء سيء.,arabic,1.0,negative,"Maison, cuisine & bureau"
65392649_rev_3,j'aime très joli,arabic,5.0,positive,"Maison, cuisine & bureau"
63523557_rev_3,في البداية، كان كل شيء يعمل بشكل جيد، ولكن بعد ثلاثة أسابيع، لا يزال جهاز التسارع متكاملًا.,arabic,3.0,neutral,Sports & Loisirs
39012498_rev_5,ينتج بشكل جيد جداً.,arabic,2.0,negative,TV & HIGH TECH
