,product_id,product_name,product_category,review_id,stars,review_text,review_length,language,sentiment,text_length,word_count
115,mpg1375344,Ring Light lumineux LED 26cm + Trepied Tripod 2m,TV & HIGH TECH,mpg1375344_rev_5,1.0,أنا لا أوصي بضوء منخفض جدا,43,arabic,negative,26,6
116,mpg28869,Taurus Presse Orange Tc-8 1L 40w sélecteur de pulpe -2ans de garantie,"Maison, cuisine & bureau",mpg28869_rev_7,3.0,ليس سيئا,11,arabic,neutral,8,2
117,mpg1150396,Door Gym Barre Fixe 12 Positions en métal + Support Mural,Sports & Loisirs,mpg1150396_rev_4,3.0,بعد الاختبار، سيكون من الضروري إجراء تعديل كبير ليتم توصيله إلى الحائط.,75,arabic,neutral,71,12
118,67425220,"TP-Link Caméra Surveillance WiFi, Tapo C220 camera ip WiFi Panoramique / Inclinable 2K QHD sans Fil avec Vision Nocturne",TV & HIGH TECH,67425220_rev_3,5.0,وصلت في وقت مبكر وفي حالة ممتازة جدا هذا الكاميرا ممتازة جدا,83,arabic,positive,60,12
119,65743968,Taurus Presse agrume CITRUS COMPACT Double sens de rotation - 2ans de garantie,"Maison, cuisine & bureau",65743968_rev_3,3.0,لا يكون البلاستيك في المطبوعات الصمغية صلباً إذا كسر بسرعة في المرحلة الأولى من الاستخدام، وظهرت شقوق.,118,arabic,neutral,102,17
120,mpg1446904,"Machine de scellage à vide Emballeur des aliments, Machine d'emballage sous vide","Maison, cuisine & bureau",mpg1446904_rev_3,1.0,لا يعمل، لا يستنشق الهواء.,41,arabic,negative,26,5
121,59559072,Taurus Robot pétrin multifonctions Perfecta 1200w-5L 2ans de garantie,"Maison, cuisine & bureau",59559072_rev_5,5.0,حسناً.,4,arabic,positive,6,1
122,66410403,Daiko Grill Panini En Teflon - Plaques Détachables - 1400W,"Maison, cuisine & bureau",66410403_rev_3,5.0,الحجم المتوسط ولكنه فعال,28,arabic,positive,24,4
123,mpg1533410,kit de Bandes Élastique Fitness Résistance -150 LBS en Total- 11 Pièces de Résistance,Sports & Loisirs,mpg1533410_rev_3,2.0,إنّه من الضروريّ جداً أن أصلح الكابل الأسود عن طريق إصدار حلقات عضليّة متغطّية.,78,arabic,negative,79,14
124,64732205,Taurus Panini Grill Asteria plancha et Appareil à Sandwich 2200w -2ans de garantie,"Maison, cuisine & bureau",64732205_rev_3,3.0,جودة جيدة,14,arabic,neutral,9,2
125,57092082,"Solac Aspirateur balai sans fil 3en1 LEGEND FLEX DIGITAL  35min,22,2V-2ans de garantie","Maison, cuisine & bureau",57092082_rev_3,5.0,ويتمّ تمثيله في الصور.,40,arabic,positive,22,4
126,67637557,"Tapis de pique-nique & plage extra large 200x200cm, couverture de camping imperméable, lavable, léger & pliable",Sports & Loisirs,67637557_rev_3,5.0,ثلاثة ممارسات مميزة.,21,arabic,positive,20,3
127,mpg928600,Bsh Corde à Sauter PROFESSIONNEL  Noir BSH,Sports & Loisirs,mpg928600_rev_3,3.0,وبالرغم من ذلك، فإن الحفاظ على تقدمها أمر بالغ الأهمية.,31,arabic,neutral,55,10
128,50603195,General Moulin à Café & Epices + Smoothie Maker Blender -Tout-en-1 - Top Pratique,"Maison, cuisine & bureau",50603195_rev_3,1.0,إنه محطم عند استخدامه لأول مرة.,55,arabic,negative,31,6
129,mpg1446728,General Four à pizza de comptoir Pain Quiches Biscuits Géants Crêpes Multifonctions 40CM,"Maison, cuisine & bureau",mpg1446728_rev_3,5.0,صفقة جيدة عندما ترغب في أوتار محمول وفعال سريع في الطبخ بسعر بسيط.,98,arabic,positive,66,13
130,65774067,"Miroir Retroviseur Moto, Retroviseur Trottinette électriques, Retroviseur Velo, Miroir réglable à 360°",Sports & Loisirs,65774067_rev_5,1.0,مقالة من نوعية سيئة جداً تأثير التوسع على مرآة المرآة الخلفية,85,arabic,negative,61,11
131,67364004,AZATECH Plaque à grillade plancha barbecue électrique granit/acier inoxydable extra large 60x36cm surface résistante aux rayures anti-adhésive thermostat réglable 2000w,"Maison, cuisine & bureau",67364004_rev_3,3.0,Bon Bon Bon,3,arabic,neutral,11,3
132,mpg77329,Tripod 3120 Support pour Camera et Telephone,TV & HIGH TECH,mpg77329_rev_4,1.0,الجودة العظيمة,16,arabic,negative,14,2
133,67120235,Ensemble complet de microphone   condensateur avec Carte Son,TV & HIGH TECH,67120235_rev_3,4.0,إن المنتج جيد مقابل السعر,31,arabic,positive,25,5
134,58898197,"Taurus Hachoir électrique Chopper TopGlass XXL400w 4 lames 1,5Len verre - 2ans de garantie","Maison, cuisine & bureau",58898197_rev_3,3.0,لا بأس ، لأنك يجب أن تفعل ذلك مرة أخرى وتكرارًا لتقترب من النتائج المرجوة.,81,arabic,neutral,74,15
135,17352018,"Taurus Bouilloire en inox Selene  2200 W, 1,7L acier inoxydable -  2 ans de garantie","Maison, cuisine & bureau",17352018_rev_4,5.0,أعلى  أعلى ,3,arabic,positive,11,2
136,66565075,"2 Genouillères de Compression Élastiques pour Sport, Soutien Articulaire et Protection du Genou",Sports & Loisirs,66565075_rev_3,3.0,لا بأس بذلك.,7,arabic,neutral,12,3
137,mpg1128105,Kingston Carte microSD 64GB Canvas Select Plus SDCS2/64GB,TV & HIGH TECH,mpg1128105_rev_4,3.0,إذا كان يأتي أيضا مع مكيّف صغيري sd c mejor,51,arabic,neutral,43,10
138,mpg923468,"Trepied Tripod Tripied Pro 140cm  En Aluminium, 3 kg Max de Charge- Pour Selfie Video Telephone Camera Appareil photo",TV & HIGH TECH,mpg923468_rev_5,2.0,ضعيف بعض الشيء ومستقر في المتوسط، ويهدف فقط للمبتدئين.,71,arabic,negative,54,9
139,mpg1446830,"Hachoir électrique 2l, 2 vitesses, pour aliments herbe viande et légumes, 300W","Maison, cuisine & bureau",mpg1446830_rev_3,5.0,المثالية,7,arabic,positive,8,1
140,55821858,Taurus Presse Orange Tc500 sélecteur de pulpe Système Anti-Gouttes -2ans de garantie,"Maison, cuisine & bureau",55821858_rev_3,5.0,الأمر يستحق الانفجار.,15,arabic,positive,21,3
141,mpg895890,Trépied Tripod Support 2M Pour Telephone Selfie Camera Ring Light Appareil photo,TV & HIGH TECH,mpg895890_rev_5,4.0,إنه يقوم بعمله، ليس من الجودة الجيدة، ولكن السعر جيد.,75,arabic,positive,53,10
142,mpg928600,Bsh Corde à Sauter PROFESSIONNEL  Noir BSH,Sports & Loisirs,mpg928600_rev_3,3.0,وبالرغم من ذلك، فإن الحفاظ على تقدمها أمر بالغ الأهمية.,31,arabic,neutral,55,10
143,67128551,"Caméra de surveillance extérieure IP WiFi HD 2MP,dispositif de sécurité sans fil,avec IA,suivi des humains,audio bidirectionnel,vision nocturne",TV & HIGH TECH,67128551_rev_4,1.0,لا تكتفي مقالة الكاميرا,30,arabic,negative,23,4
144,67364004,AZATECH Plaque à grillade plancha barbecue électrique granit/acier inoxydable extra large 60x36cm surface résistante aux rayures anti-adhésive thermostat réglable 2000w,"Maison, cuisine & bureau",67364004_rev_3,3.0,Bon Bon Bon,3,arabic,neutral,11,3
145,58862548,Royal Machine à laver Automatique 10 Kg WD10142S - A+++ - Silver,"Maison, cuisine & bureau",58862548_rev_5,5.0,إنه ثلاث أدوات جيدة.,18,arabic,positive,20,4
146,67393043,Fitness Disques de Musculation Plastifiés – 1.5 kg / 2.5 kg / 5 kg / 10 kg – Poids pour Haltères & Barres – Entraînement à Domicile,Sports & Loisirs,67393043_rev_4,3.0,بعض الأقراص لا تصل بسهولة إلى الحافظة الصغيرة، كما أن الأقراص التي تزن 1.5 كجم لا تصل بسهولة إلى الحافظة الكبيرة.,135,arabic,neutral,113,21
147,54196979,"2 Boite Plaque de Glace pour Congélateur Glacière Frigo,Gel Eutique,Réutilisable","Maison, cuisine & bureau",54196979_rev_3,5.0,j'aime,6,arabic,positive,6,1
148,mpg1347370,"Cadenas à combinaison à 3 chiffres , serrure à code, Anti-vol, cadenas à bagages 1pcs",Sports & Loisirs,mpg1347370_rev_4,2.0,فصيلة من السلاسل الضعيفة للغاية!,33,arabic,negative,32,5
149,mpg934749,Bosch MMR08R2 MINI HACHOIR Rouge : Couteau inox + Multifonction ; 400W,"Maison, cuisine & bureau",mpg934749_rev_5,5.0,جودة جيدة,13,arabic,positive,9,2
150,36221126,Super Barbecue Electrique portable Inoxydable + Grille + 6 Brochette,"Maison, cuisine & bureau",36221126_rev_3,4.0,لقد أحببت الرسوم المخصصة.,25,arabic,positive,25,4
151,67228364,3 lentilles 3 écrans caméra solaire 4G 15MP HD Surveillance extérieure sécurité moniteur IP Vision nocturne caméras de vidéosurveillance étanches V380pro,TV & HIGH TECH,67228364_rev_3,3.0,لا تقبل الرقائق المدفوعة مسبقاً، تحتاج إلى الرقائق من نوع الاشتراك، مشكلة APN غير معروفة.,96,arabic,neutral,89,15
152,67692297,"Siera Machine à laver Xpb 7,2S","Maison, cuisine & bureau",67692297_rev_3,1.0,ليس من الطبيعي أن يتم تسليم المواد المفقودة.أنا لست راضًا عن أدائك.,107,arabic,negative,67,12
153,65014321,Support de Téléphone et GoPro Réglable avec ceinture de poitrine et de Tète,TV & HIGH TECH,65014321_rev_5,1.0,يفتقر قطعة مهمة، وبالتالي فإن المنتج لا يمكن استخدامه.,63,arabic,negative,54,9
154,53990750,Siera Réfrigérateur Avec Congélateur En Haut 190L -DP 27 - Blanc,"Maison, cuisine & bureau",53990750_rev_3,1.0,ظروف التسليم الكارثية. ناقل غير مدرب غير مسؤول لا يستطيع حتى استخدام موقع القطار لمدة ساعة ونصف للعثور على العنوان الصحيح. ثلاجة نقلت في سيارة خاصة. لا توجد وسيلة لتحريك السيارة إلى المنزل. لا وثيقة ضمانة...تجربة سيئة قصيرة.,357,arabic,negative,224,38
155,39666935,Astro Lighting Ring Light pour Makeup Artist YouTuber Live Video Photography 26 cm + trépied 2m,TV & HIGH TECH,39666935_rev_4,5.0,فهي مفيدة للغاية,13,arabic,positive,16,3
156,66104553,"Caméra WiFi Bulb à double objectif, protection de sécurité sans fil, caméra à suivi automatique, caméras de surveillance WiFi",TV & HIGH TECH,66104553_rev_3,5.0,بالضبط كما هو الحال في وصف المنتج على الموقع.,55,arabic,positive,45,9
157,64800264,"Ensemble survêtement 2 pièces pour homme, bonne qualité, couleur gris",Sports & Loisirs,64800264_rev_3,1.0,ثياب منخفضة الجودة. بصراحة، الثياب التي تباع في الشوارع مقابل 70 درهم هي من الجودة الأفضل. بصراحة، طالما أن هذا الموقع يسمح لهذا النوع من التجارة والبائعين، لن أشتري أي شيء منهم بعد الآن.,235,arabic,negative,187,34
158,66565050,Télécommande intelligente pour téléviseur  avec fonction vocale et pointeur - Remplacement magique pour contrôle intelligent,TV & HIGH TECH,66565050_rev_4,1.0,لا تعمل الوظيفة الصوتية والفأر على الشاشة !!!!,68,arabic,negative,46,8
159,65368876,"Taurus Blender POWER MAX 1300 +moulin,2 bol 1.5L,1300w 4 lames-2ans de garantie","Maison, cuisine & bureau",65368876_rev_3,5.0,ثلاثة منتجات جيدة نسب جودة السعر ممتاز,47,arabic,positive,38,7
160,65153879,Roch Mini réfrigérateur vitrine - 90 L - Gris,"Maison, cuisine & bureau",65153879_rev_3,1.0,وصلت الثلاجة بضربة مخفية تحت علامة واحدة. جوميا مجنونة، إنهم يطلبون مني استعادة الثلاجة مقابل 200dh بينما أنا دفعت 1700dh. خدمةهم بعد البيع هي أي مساعدة، ولن أطلب من موقعك مرة أخرى.,263,arabic,negative,181,32
161,66566810,Kraft line Aspirateur Eau et Poussière KRAFTLINE 25L – 2500W (AS-8812),"Maison, cuisine & bureau",66566810_rev_4,3.0,وبالنسبة للثمن، فإنه يفعل ذلك.,30,arabic,neutral,30,5
162,50632521,Green Screen Studio Photo (3*2m) Arriere plan Fond Vert ChromaKey Backdrop (Sans Stand),TV & HIGH TECH,50632521_rev_5,3.0,تدابير كبيرة جيدة ولكن بدون دعم,37,arabic,neutral,31,6
163,65774503,"Sac banane imperméable noir, sport ceinture de course poche bouteille fitness jogging",Sports & Loisirs,65774503_rev_4,2.0,إن المنتج ذو الأنسجة الضعيفة من نوعية سيئة,42,arabic,negative,42,8
164,mpg90555,"Tripied Trépied Pour telephone Support en aluminium d'appareil photo Camera, Léger, Portatif",TV & HIGH TECH,mpg90555_rev_4,1.0,أي نوعية سيئة ؟???????????????????????,37,arabic,negative,38,4
165,mpg1556186,Kenz Mixeur Plongeant avec 2 vitesses – Gris/blanc.,"Maison, cuisine & bureau",mpg1556186_rev_3,1.0,إن المنتج لا يعمل حتى مرتين، ويتوقف عن العمل.,74,arabic,negative,45,9
166,67489671,Moulinex YAOURTIERE YOGURTEO 7POTS YG231E32,"Maison, cuisine & bureau",67489671_rev_3,5.0,وجبة حقيقية خلال شهر رمضان، وآلة لا تخيب الأمل.,63,arabic,positive,47,9
167,mpg1556169,Kenz Batteur Electrique VF-539 G-L 7 vitesse article 7677..,"Maison, cuisine & bureau",mpg1556169_rev_3,5.0,فهي فعالة مثل العلامات التجارية الأكثر تكلفة.,42,arabic,positive,45,7
168,52734642,"FAFA SPORT paire de poids ajustables au poignet et à la cheville, poids de pieds 1kg",Sports & Loisirs,52734642_rev_4,3.0,لا يلتصق الخدوش بشكل جيد.,35,arabic,neutral,25,5
169,mpg92932,Trépied  pour camera et téléphone ajustable et très solide YOUTUBEUR,TV & HIGH TECH,mpg92932_rev_4,1.0,هش جداً ,14,arabic,negative,8,2
170,mpg1398156,Solac Friteuse sans huile à air chaud - AIR FRYER - 7litres - 10 programmes,"Maison, cuisine & bureau",mpg1398156_rev_4,1.0,أنا لست راضًا عن شراءي على الإطلاق ، هناك بالفعل زر لا يعمل.,84,arabic,negative,60,13
171,66012988,"VORMOR Z6 - Traducteur AI vocal portable avec 138 langues, Chat GPT, Traduction en temps réel et hors ligne",TV & HIGH TECH,66012988_rev_3,1.0,منتج خاطئ. إنه يترجم بالتأكيد، ولكن لا يعيد بصوتي (التقديم الصوتي لا يعمل. لقد أعدت المنتج في 26 مايو. ولكن لا يوجد رد حتى الآن,188,arabic,negative,127,25
172,mpg866179,Sony Câble HDMI 3m  - Neuf,Informatique,mpg866179_rev_5,5.0,المنتج الأصلي، أنا أطلب.,33,arabic,positive,24,4
173,65774067,"Miroir Retroviseur Moto, Retroviseur Trottinette électriques, Retroviseur Velo, Miroir réglable à 360°",Sports & Loisirs,65774067_rev_4,2.0,رؤية Mauvaise,15,arabic,negative,13,2
174,65603595,"TP-Link PACK 2 Caméra Surveillance WiFi intérieure 360° Tapo C200, FHD 1080P",TV & HIGH TECH,65603595_rev_4,1.0,لم يتم تسليم المنتج الذي طلبته ولم يتم سداد طلبي منذ 28 يوماً ... خدمة العملاء ضعيفة !!!!,174,arabic,negative,89,18
175,67228364,3 lentilles 3 écrans caméra solaire 4G 15MP HD Surveillance extérieure sécurité moniteur IP Vision nocturne caméras de vidéosurveillance étanches V380pro,TV & HIGH TECH,67228364_rev_3,3.0,لا تقبل الرقائق المدفوعة مسبقاً، تحتاج إلى الرقائق من نوع الاشتراك، مشكلة APN غير معروفة.,96,arabic,neutral,89,15
176,63928477,Mini Cam Full HD 1080P Micro Caméscope Corporel Enregistreur Vocal Vidéo CarteTF,TV & HIGH TECH,63928477_rev_3,2.0,هذه الكاميرا لا تعمل بشكل صحيح: يجب أن تبقى متعلقة باستمرار، مما يجعلها غير قابلة للاستخدام المعلن عنها. الخصائص الخادعة، وخاصة فيما يتعلق بطاقة الذاكرة (64 غو إلزامية) ، والمعلومات غير المحددة بوضوح. الجودة المصنعة ضعيفة، والكاميرا يمكن اكتشافها بسهولة، وبالتالي فهي لا فائدة من أي استخدام متواضع. بصراحة، هذه خسارة أموال. أنا آسف بشدة على هذه الشراء. هذه هي تجربتي الأولى على Jumia وهي سلبية للغاية. أنا أوصي بشدة على هذا المنتج والبائع.,645,arabic,negative,439,74
177,65591945,"Lampe de poche à lumière ultraviolette très brillante, UV Flashlight Détecteur De Scorpion",Sports & Loisirs,65591945_rev_3,3.0,الأداة الموصى بها بشدة لمحبي التنافس والمغامرات,70,arabic,neutral,47,7
178,mpg53494,Bosch MINI HACHOIR MMR08R2 ROUGE 400W Couteau inox multifonction,"Maison, cuisine & bureau",mpg53494_rev_5,5.0,Hachoir parfait أوصي بذلك,29,arabic,positive,25,4
179,mpg1150540,2 pièces Studio Photographie Professionnel Softbox vidéo Photo 50 cm x 70 cm + Tripied 2m Approx - Pour Canon Nikon Sony Tous les appareils,TV & HIGH TECH,mpg1150540_rev_5,4.0,على سبيل المثال لا الحصر، فإن الساقين خفيفة جداً، وبالتالي فإنها تعطي بعض التوازن، أو أنها راضية جداً.,104,arabic,positive,102,18
180,67139788,"XIAOMI TV A Pro 2026 43"" L43MB-APME – Smart TV 4K Ultra HD",TV & HIGH TECH,67139788_rev_3,4.0,مع المزيد من التطبيقات مع المزيد من التطبيقات,49,arabic,positive,45,8
